Playbook Name,Play Name,Task Name,LOC_playbook,num_plays,num_tasks_playbook,avg_task_playbook,Num_Imports,Num_Roles,similarity,LOC_play,num_tasks_play,avg_task_play,special_chars_play,LOC_task,task_name_len,special_chars_task,duplicated code,complex playbook,high playbook coupling,Large Playbook,Unnecessary set_fact,Overriding facts,Incohesive Playbook,Unecessary Abstraction ,Insufficient Modularization,Inconsistent Naming Convention ,Large Play,Unnamed Play,Large Task,Long Task Name
,,Setting growvols path,,,,,,,,,,,,3.0,21.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Running {{ growvols_path }} {{growvols_args}},,,,,,,,,,,,4.0,45.0,10.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Output of growvols stdout,,,,,,,,,,,,3.0,25.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\EMCECS\ECS-CommunityEdition\ui\ansible\clicmd_bootstrap.yml,,,40.0,5.0,3.0,2.0,0.0,3.0,0.6145907987657837,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Common | Ping data nodes before doing anything else,,,,,,,,,5.0,1.0,5.0,1.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,,Unknown,,,,,,,,,,,,1.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,Installer | Slice nodes into OS groups for package install,,,,,,,,,6.0,1.0,6.0,1.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,CentOS 7 | Synchronize cache,,,,,,,,,10.0,0.0,0.0,1.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,CentOS 7 | Install cached packages,,,,,,,,,9.0,0.0,0.0,1.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,Installer | Disable torrent ffx,,,,,,,,,11.0,1.0,11.0,1.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,,Unknown,,,,,,,,,,,,4.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\kyl191\ansible-role-openvpn\tasks\client_keys.yml,,,73.0,0.0,11.0,7.0,0.0,0.0,0.6652571570627686,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Create openvpn ovpn file directory,,,,,,,,,,,,5.0,34.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Copy openssl client extensions,,,,,,,,,,,,7.0,30.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Generate client key,,,,,,,,,,,,9.0,19.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Protect client keys,,,,,,,,,,,,6.0,19.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Sign client key,,,,,,,,,,,,8.0,15.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Register server ca key,,,,,,,,,,,,4.0,22.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Register tls-auth key,,,,,,,,,,,,4.0,21.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Register client certs,,,,,,,,,,,,6.0,21.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Register client keys,,,,,,,,,,,,6.0,20.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Generate client config,,,,,,,,,,,,11.0,22.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Fetch client config,,,,,,,,,,,,9.0,19.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\kolla-ansible\ansible\roles\mistral\tasks\clone.yml,,,7.0,0.0,1.0,7.0,0.0,0.0,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Cloning mistral source repository for development,,,,,,,,,,,,7.0,49.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\kolla-ansible\ansible\roles\barbican\tasks\clone.yml,,,7.0,0.0,1.0,7.0,0.0,0.0,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Cloning barbican source repository for development,,,,,,,,,,,,7.0,50.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\kolla-ansible\ansible\roles\senlin\tasks\clone.yml,,,7.0,0.0,1.0,7.0,0.0,0.0,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Cloning senlin source repository for development,,,,,,,,,,,,7.0,48.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\jdauphant\ansible-role-nginx\tasks\cloudflare_configuration.yml,,,18.0,0.0,3.0,7.0,0.0,0.0,0.7399783978396636,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Get list of CloudFlare IPv4,,,,,,,,,,,,8.0,27.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Get list of CloudFlare IPv6,,,,,,,,,,,,8.0,27.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create independent configuration for CloudFlare,,,,,,,,,,,,6.0,47.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\cloudera\cloudera-playbook\roles\scm\tasks\cms.yml,,,41.0,0.0,6.0,6.0,0.0,0.0,0.3358178868083991,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Wait for agent heartbeats,,,,,,,,,,,,3.0,25.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,3.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Setup the Cloudera Management Services (CMS),,,,,,,,,,,,15.0,44.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,3.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Start Cloudera Management Services (CMS),,,,,,,,,,,,11.0,40.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,3.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\Juniper\contrail-ansible-internal\playbooks\roles\contrail\agent\tasks\cni.yml,,,7.0,0.0,2.0,2.0,0.0,0.0,0.7942186952060494,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Make sure cni config directories exist,,,,,,,,,,,,2.0,38.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create cni config,,,,,,,,,,,,2.0,17.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\redhat-openstack\ansible-role-tripleo-collect-logs\playbooks\collect-logs.yml,,,5.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,"Collect logs, create docs, publish",,,,,,,,,5.0,0.0,0.0,2.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\manala\ansible-roles\roles\prometheus\tasks\config.yml,,,16.0,0.0,2.0,8.0,0.0,0.0,0.9569447687780398,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Config > Directory,,,,,,,,,,,,7.0,18.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Config > Template,,,,,,,,,,,,10.0,17.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\tripleo-ansible\tripleo_ansible\roles\tripleo_timemaster\tasks\config.yml,,,45.0,0.0,5.0,7.0,0.0,0.0,0.7503783745628948,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Disable chronyd,,,,,,,,,,,,7.0,15.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Disable ptp4l,,,,,,,,,,,,7.0,13.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Disable phc2sys,,,,,,,,,,,,7.0,15.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Install timemaster configuration file,,,,,,,,,,,,7.0,37.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Restart timemaster with config,,,,,,,,,,,,7.0,30.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\kolla-ansible\ansible\roles\manila\tasks\config.yml,,,103.0,0.0,9.0,12.0,2.0,0.0,0.6282290696972697,,,,,,,,0,0,0,1,0,0,0,0,0,0,#,#,#,#
,,Ensuring config directories exist,,,,,,,,,,,,12.0,33.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,5.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Check if policies shall be overwritten,,,,,,,,,,,,11.0,38.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Set manila policy file,,,,,,,,,,,,6.0,22.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,3.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Copying over config.json files for services,,,,,,,,,,,,12.0,43.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Copying over manila.conf,,,,,,,,,,,,20.0,24.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,Copying over manila-share.conf,,,,,,,,,,,,23.0,30.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,Copying over existing policy file,,,,,,,,,,,,12.0,33.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\PowerDNS\pdns_recursor-ansible\tasks\configure.yml,,,95.0,0.0,8.0,11.0,0.0,0.0,0.5831477246923453,,,,,,,,0,0,0,1,0,0,0,0,0,0,#,#,#,#
,,Unknown,,,,,,,,,,,,19.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,Ensure the PowerDNS Recursor drop-in unit overrides directory exists (systemd),,,,,,,,,,,,6.0,78.0,3.0,#,#,#,#,#,#,#,#,#,#,#,#,0,1
,,Override the PowerDNS Recursor unit (systemd),,,,,,,,,,,,8.0,45.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Reload systemd,,,,,,,,,,,,3.0,14.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Ensure that the PowerDNS Recursor configuration directory exists,,,,,,,,,,,,7.0,64.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Generate the PowerDNS Recursor configuration,,,,,,,,,,,,8.0,44.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Ensure that the PowerDNS Recursor 'include-dir' directory exists,,,,,,,,,,,,9.0,64.0,3.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,20.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,Ensure that the PowerDNS Recursor configuration from-files directory exists,,,,,,,,,,,,8.0,75.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Copy the PowerDNS Recursor configuration from-files files,,,,,,,,,,,,10.0,57.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Generate the PowerDNS Recursor Lua config-file,,,,,,,,,,,,9.0,46.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Generate PowerDNS Recursor Lua dns-script,,,,,,,,,,,,9.0,41.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Restart PowerDNS Recursor,,,,,,,,,,,,9.0,25.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\ArdanaCLM\ardana-ansible\roles\deployer-setup\tasks\configure-bash.yml,,,28.0,0.0,4.0,2.0,0.0,0.0,0.8953648205140339,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Unknown,,,,,,,,,,,,1.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,deployer-setup | configure-bash | Unset HISTCONTROL in the environment,,,,,,,,,,,,3.0,70.0,4.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,deployer-setup | configure-bash | HISTCONTROL comment fixing,,,,,,,,,,,,4.0,60.0,4.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\ibm-mas\ansible-devops\ibm\mas_devops\roles\suite_manage_pvc_config\tasks\configure-manage-pvcs.yml,,,52.0,0.0,7.0,8.0,0.0,0.0,0.6657622607788074,,,,,,,,0,0,0,0,0,1,0,0,0,0,#,#,#,#
,,Debug new Manage persistent volumes definitions,,,,,,,,,,,,6.0,47.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,3.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Merge Manage Persistent Volumes configurations,,,,,,,,,,,,4.0,46.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Debug Manage persistent volumes definitions,,,,,,,,,,,,3.0,43.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Add the Persistent Volume definitions in ManageWorkspace CR,,,,,,,,,,,,14.0,59.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Debug information,,,,,,,,,,,,4.0,17.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Wait for ManageWorkspace to be ready (60s delay),,,,,,,,,,,,20.0,48.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_collabora_online\tasks\configure_collabora_app.yml,,,27.0,0.0,5.0,6.0,0.0,0.0,0.3746345508524056,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Fail if Collabora not enabled,,,,,,,,,,,,5.0,29.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Ensure nextcloud-apache is started,,,,,,,,,,,,6.0,34.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,"Wait a while, so that Nextcloud can manage to start",,,,,,,,,,,,4.0,51.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Check existence of Nextcloud network in Docker,,,,,,,,,,,,7.0,46.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Configure Collabora app,,,,,,,,,,,,10.0,23.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\HCL-TECH-SOFTWARE\connections-automation\playbooks\hcl\connections-setup-azure-oidc.yml,,,39.0,8.0,0.0,0.0,1.0,7.0,0.5060358808819213,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,Gather facts,,,,,,,,,3.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,Start Dmgr,,,,,,,,,5.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,Start WAS Nodes,,,,,,,,,6.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,Start CNX Clusters,,,,,,,,,5.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,Setup Azure AD OIDC authentication for Connections,,,,,,,,,5.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,Synchronize WAS nodes,,,,,,,,,5.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,Restart CNX Clusters,,,,,,,,,6.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\tungstenfabric\tf-ansible-deployer\playbooks\contrail_destroy.yml,,,32.0,2.0,0.0,0.0,0.0,2.0,0.6707459792726025,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,create container host group for Contrail destroyer,,,,,,,,,25.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,Apply role destroy to Contrail,,,,,,,,,7.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\Juniper\contrail-ansible-internal\playbooks\contrail_issu.yml,,,8.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,Contrail ISSU,,,,,,,,,9.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\Juniper\contrail-ansible\playbooks\roles\node\tasks\contrailctl_facts.yml,,,28.0,0.0,2.0,6.0,0.0,0.0,0.8294825860728389,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,set facts for global vars,,,,,,,,,,,,6.0,25.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,set facts for non-global vars,,,,,,,,,,,,6.0,29.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\geerlingguy\ansible-role-php-xhprof\molecule\default\converge.yml,,,21.0,1.0,0.0,0.0,0.0,4.0,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Converge,,,,,,,,,21.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\sensu\sensu-go-ansible\tests\integration\molecule\module_silence\converge.yml,,,154.0,1.0,26.0,6.0,0.0,0.0,0.6500520224585083,,,,,,,,1,1,0,1,0,0,0,0,1,0,#,#,#,#
,Converge,,,,,,,,,152.0,26.0,5.846153846153846,0.0,,,,#,#,#,#,#,#,#,#,#,#,1,0,#,#
,,Create silence without parameters,,,,,,,,,,,,6.0,33.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,4.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create silence with only check parameter,,,,,,,,,,,,6.0,40.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,5.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create silence with only check parameter idempotence,,,,,,,,,,,,6.0,52.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,3.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create silence with only subscription parameter,,,,,,,,,,,,6.0,47.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,5.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create silence with only subscription parameter idempotence,,,,,,,,,,,,6.0,59.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,3.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create a silence,,,,,,,,,,,,11.0,16.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,11.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Test silence creation idempotence,,,,,,,,,,,,11.0,33.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Modify a silence,,,,,,,,,,,,8.0,16.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,7.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create a second silence,,,,,,,,,,,,6.0,23.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Fetch all silences,,,,,,,,,,,,5.0,18.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,5.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Fetch a specific silence,,,,,,,,,,,,7.0,24.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,5.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Delete a silence,,,,,,,,,,,,6.0,16.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Fetch all silecnes,,,,,,,,,,,,5.0,18.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,5.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Try to fetch non-existing silence,,,,,,,,,,,,7.0,33.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,3.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\redhat-openstack\ansible-role-tripleo-image-build\tasks\convert_undercloud.yml,,,33.0,0.0,6.0,6.0,0.0,0.0,0.459661435365696,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Get the undercloud base image,,,,,,,,,,,,5.0,29.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Resize undercloud image (create target image),,,,,,,,,,,,7.0,45.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Resize undercloud image (call virt-resize),,,,,,,,,,,,6.0,42.0,3.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Resize undercloud image (rename resized image),,,,,,,,,,,,4.0,46.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Template script to convert overcloud image to undercloud,,,,,,,,,,,,4.0,56.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Convert the overcloud image to an undercloud image,,,,,,,,,,,,9.0,50.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\tripleo-ansible\tripleo_ansible\roles\tripleo_container_manage\tasks\create.yml,,,39.0,0.0,4.0,8.0,0.0,0.0,0.3454089792995794,,,,,,,,0,0,0,0,0,0,0,0,0,1,#,#,#,#
,,Create containers managed by Podman for {{ tripleo_container_manage_config }},,,,,,,,,,,,8.0,77.0,7.0,#,#,#,#,#,#,#,#,#,#,#,#,0,1
,,Check if /etc/sysconfig/podman_drop_in exists,,,,,,,,,,,,4.0,45.0,5.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Set podman_drop_in fact,,,,,,,,,,,,5.0,23.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Manage container systemd services and cleanup old systemd healthchecks for {{ tripleo_container_manage_config }},,,,,,,,,,,,14.0,112.0,7.0,#,#,#,#,#,#,#,#,#,#,#,#,0,1
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\IBM-Security\isam-ansible-roles\create_reverseproxy\tasks\create_instance.yml,,,41.0,0.0,3.0,13.0,0.0,0.0,0.5634320613744962,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Get the activations on the appliance,,,,,,,,,,,,10.0,36.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,1.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Configure Reverse Proxy,,,,,,,,,,,,27.0,23.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\tripleo-quickstart\roles\libvirt\setup\undercloud\tasks\customize_overcloud.yml,,,30.0,0.0,2.0,13.0,0.0,0.0,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,1,#,#,#,#
,,Create overcloud customize script,,,,,,,,,,,,5.0,33.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,24.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,check if overcloud image is already extracted,,,,,,,,,,,,4.0,45.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Extract {{ overcloud_image }} image,,,,,,,,,,,,6.0,35.0,5.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Perform extra overcloud customizations,,,,,,,,,,,,5.0,38.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Copy updated {{ overcloud_image }} image back to undercloud,,,,,,,,,,,,5.0,59.0,5.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\AtlasOfLivingAustralia\ala-install\ansible\dashboard.yml,,,7.0,1.0,0.0,0.0,0.0,5.0,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,unknown,,,,,,,,,7.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,1,#,#
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openfoodfoundation\ofn-install\playbooks\db_backup.yml,,,5.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,Backup database to local machine,,,,,,,,,5.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\linux-system-roles\network\tests\tasks\provider\default_with_nm.yml,,,8.0,0.0,1.0,6.0,0.0,0.0,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Include network role,,,,,,,,,,,,6.0,20.0,0.0,0,0,0,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\Juniper\contrail-ansible\kolla-ansible\ansible\roles\kuryr\tasks\deploy.yml,,,5.0,0.0,4.0,1.0,0.0,0.0,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Unknown,,,,,,,,,,,,1.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,1.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,1.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
