Playbook Path,Play Name,Task Name,duplicated code,complex playbook,high playbook coupling,Large Playbook,Unnecessary set_fact,Overriding facts,Incohesive Playbook,Unecessary Abstraction,Insufficient Modularization,Inconsistent Naming Convention,Large Play,Unnamed Play,Large Task,Long Task Name
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\tripleo-ansible\tripleo_ansible\roles\tripleo_cephadm\tasks\rbd_mirror.yaml,,,0,0,0,0,1,1,0,0,0,0,,,,
,Deploy the RBD Mirror daemon,,,,,,,,,,,,0,0,,
,,Collect the host and build the resulting host list,,,,,,,,,,,,,0,0
,,Collect the host and build the resulting host list,,,,,,,,,,,,,0,0
,,Create the RBD Mirror Daemon spec definition,,,,,,,,,,,,,0,0
,Configure RBD mirror,,,,,,,,,,,,0,0,,
,,Get ceph_cli,,,,,,,,,,,,,0,0
,,enable mirroring on the pool,,,,,,,,,,,,,0,0
,,list mirroring peer,,,,,,,,,,,,,0,0
,,add a mirroring peer,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\nertwork\nextcloud-containerized\tasks\files.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Create /var/ansible dir,,,,,,,,,,,,,0,0
,,Create nextcloud nginx file,,,,,,,,,,,,,0,0
,,Create nextcloud remoteip file,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\CenterForOpenScience\cos-ansible-base\roles\docker-postgres-barman\tasks\main.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Ensure docker postgres barman directories exist,,,,,,,,,,,,,0,0
,,Copy docker postgres barman barman.conf file,,,,,,,,,,,,,0,0
,,Copy docker postgres barman crontab file,,,,,,,,,,,,,0,0
,,Copy docker postgres barman barman.d directory,,,,,,,,,,,,,0,0
,,Restart docker postgres barman container,,,,,,,,,,,,,0,0
,,Run docker postgres barman container,,,,,,,,,,,,,1,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Docker\tasks\rhel.yml,,,0,0,0,0,0,0,1,0,0,0,,,,
,,Import Docker Repo key,,,,,,,,,,,,,0,0
,,Add Docker Repo x86-64/ppc64le,,,,,,,,,,,,,0,0
,,Add Docker repo for s390x on RHEL,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\kolla-ansible\ansible\roles\manila\tasks\config.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Ensuring config directories exist,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Check if policies shall be overwritten,,,,,,,,,,,,,0,0
,,Set manila policy file,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Copying over config.json files for services,,,,,,,,,,,,,0,0
,,Copying over manila.conf,,,,,,,,,,,,,1,0
,,Copying over manila-share.conf,,,,,,,,,,,,,1,0
,,Copying over existing policy file,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\att-comdev\halcyon-kubernetes\kube-deploy\roles\kube-join\tasks\workers.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,join workers to the initialized kubernetes cluster,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\dimagi\commcare-cloud\src\commcare_cloud\ansible\roles\cloudwatch_logs\tasks\main.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,Configure and start cloudwatch agent,,,,,,,,,,,,0,0,,
,,Check if cloudwatch-agent-ctl exists,,,,,,,,,,,,,0,0
,,install cwa if check command fails,,,,,,,,,,,,,0,0
,,Create cloudwatch logs config,,,,,,,,,,,,,0,0
,,Ensure cloudwatch agent enabled,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\ConnectBox\connectbox-pi\ansible\roles\ansible-postgresql\tasks\main.yml,,,0,0,0,1,1,0,0,0,0,0,,,,
,,Unknown,,,,,,,,,,,,,0,0
,,Set version fact,,,,,,,,,,,,,0,0
,,Set OS-specific variables,,,,,,,,,,,,,0,0
,,Set pgdata fact,,,,,,,,,,,,,0,0
,,Set conf dir fact,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Create conf.d,,,,,,,,,,,,,0,0
,,Check for conf.d include in postgresql.conf,,,,,,,,,,,,,0,0
,,Set conf.d include in postgresql.conf,,,,,,,,,,,,,0,0
,,Include 25ansible_postgresql.conf in postgresql.conf,,,,,,,,,,,,,0,0
,,Set config options,,,,,,,,,,,,,0,0
,,Install pg_hba.conf,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Check For Existing,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Ensure PostgreSQL is running,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse\tasks\register_user.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Fail if playbook called incorrectly,,,,,,,,,,,,,0,0
,,Fail if playbook called incorrectly,,,,,,,,,,,,,0,0
,,Fail if playbook called incorrectly,,,,,,,,,,,,,0,0
,,Ensure matrix-synapse is started,,,,,,,,,,,,,0,0
,,"Wait a while, so that Synapse can manage to start",,,,,,,,,,,,,0,0
,,Register user,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\AtlasOfLivingAustralia\ala-install\ansible\roles\layer-ingestion\tasks\main.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Unknown,,,,,,,,,,,,,0,0
,,install Postgis and GDAL Execs,,,,,,,,,,,,,0,0
,,ensure layer-ingestion directory exists,,,,,,,,,,,,,0,0
,,clean layer-ingestion existing extract,,,,,,,,,,,,,0,0
,,copy ingestion zip,,,,,,,,,,,,,0,0
,,install unzip (Debian only),,,,,,,,,,,,,0,0
,,unzip layer-ingestion,,,,,,,,,,,,,0,0
,,unzip layer-ingestion,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\Azure\azure_preview_modules\tests\integration\targets\azure_rm_appserviceplan\tasks\main.yml,,,1,0,0,0,0,0,0,0,0,0,,,,
,,Prepare facts,,,,,,,,,,,,,0,0
,,create a windows plan,,,,,,,,,,,,,0,0
,,assert app service was created,,,,,,,,,,,,,0,0
,,create a linux plan,,,,,,,,,,,,,0,0
,,assert app service was created,,,,,,,,,,,,,0,0
,,get app service plan by name,,,,,,,,,,,,,0,0
,,assert is_linux is True,,,,,,,,,,,,,0,0
,,create linux app service plan idempotent,,,,,,,,,,,,,0,0
,,assert app service was created,,,,,,,,,,,,,0,0
,,update a windows plan sku,,,,,,,,,,,,,0,0
,,assert app service was updated,,,,,,,,,,,,,0,0
,,update a linux plan number of workers,,,,,,,,,,,,,0,0
,,assert app service was updated,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\henrysher\fedora-infra-ansible\roles\collectd\rabbitmq\tasks\main.yml,,,0,0,0,0,0,0,1,0,0,0,,,,
,,install collectd-rabbitmq,,,,,,,,,,,,,0,0
,,install collectd rabbitmq config,,,,,,,,,,,,,0,0
,,Let collectd talk to the RabbitMQ management interface,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\oravirt\ansible-oracle\roles\oradb_rman\tasks\main.yml,,,0,1,0,1,0,0,0,0,0,0,,,,
,,Default Destinations for RMAN,,,,,,,,,,,,,0,0
,,Warn if old style password variable is used,,,,,,,,,,,,,0,0
,,configure autofs for RMAN,,,,,,,,,,,,,0,0
,,Create Mountpoint,,,,,,,,,,,,,0,0
,,Restart autofs,,,,,,,,,,,,,0,0
,,Create bin-Directory for rman_backup,,,,,,,,,,,,,0,0
,,Create log-Directory for cron output,,,,,,,,,,,,,0,0
,,Create Directory for rman-scripts,,,,,,,,,,,,,0,0
,,Create Directory for rman-logfiles,,,,,,,,,,,,,0,0
,,copy rman_backup.sh,,,,,,,,,,,,,0,0
,,copy RMAN scipts,,,,,,,,,,,,,1,0
,,Create directory for TNS_ADMIN,,,,,,,,,,,,,0,0
,,Template sqlnet.ora for rman catalog wallet,,,,,,,,,,,,,0,0
,,Template tnsnames.ora for rman catalog,,,,,,,,,,,,,1,0
,,Wallet create,,,,,,,,,,,,,1,0
,,List wallet contents,,,,,,,,,,,,,1,0
,,Wallet createCredential,,,,,,,,,,,,,1,0
,,Wallet modifyCredential to ensure password is up to date,,,,,,,,,,,,,1,0
,,Register Database in RMAN Catalog,,,,,,,,,,,,,1,0
,,Execute RMAN-Script at playbook,,,,,,,,,,,,,1,0
,,RMAN-Script at playbook output,,,,,,,,,,,,,0,0
,,Add Environment variables to /etc/cron.d,,,,,,,,,,,,,1,0
,,Create crontab entries for RMAN Backup,,,,,,,,,,,,,1,0
,,Create directory for mk-job,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\redhat-openstack\ansible-nfv\roles\post_install\overcloud_nodes_tasks\tasks\main.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Include Controller tasks,,,,,,,,,,,,,0,0
,,Include Compute tasks,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\henrysher\fedora-infra-ansible\roles\copr\backend\tasks\install_cloud_cert.yml,,,0,0,0,0,0,0,1,0,0,0,,,,
,,copy .pem,,,,,,,,,,,,,0,0
,,update certificates,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\robertdebock\ansible-role-reboot\tasks\reboot.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,reboot | Flush notified handlers,,,,,,,,,,,,,0,0
,,reboot | Reboot the machine,,,,,,,,,,,,,0,0
,,reboot | 1 wait for the start of reboot,,,,,,,,,,,,,0,0
,,reboot | 2 wait for the machine to be up,,,,,,,,,,,,,0,0
,,reboot | 3 gather facts after reboot,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\IBM\ibm-spectrum-scale-install-infra\roles\gui\cluster\tasks\chpasswdpolicy.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,chpasswdpolicy | Change default password Policy,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\NationalGenomicsInfrastructure\irma-provision\roles\taca\tasks\main.yml,,,1,0,0,1,1,1,0,0,0,0,,,,
,,Unknown,,,,,,,,,,,,,0,0
,,Fetch TACA-ngi-pipeline from GitHub,,,,,,,,,,,,,0,0
,,Install TACA-ngi-pipeline requirements,,,,,,,,,,,,,0,0
,,Install TACA-ngi-pipeline,,,,,,,,,,,,,0,0
,,Create TACA delivery configs directory,,,,,,,,,,,,,0,0
,,Create TACA resources folders for each site,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Deploy uppsala piper config,,,,,,,,,,,,,0,0
,,Deploy uppsala sarek config,,,,,,,,,,,,,0,0
,,Deploy uppsala sarek WES config,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Deploy sthlm_taca_cleanup.yml config,,,,,,,,,,,,,0,0
,,Deploy sthlm_fastq_taca_delivery.yml config,,,,,,,,,,,,,0,0
,,Deploy WGS standard stockholm configs,,,,,,,,,,,,,0,0
,,Deploy sthlm sarek config,,,,,,,,,,,,,0,0
,,Deploy application specific stockholm configs,,,,,,,,,,,,,0,0
,,Deploy runfolder delivery stockholm config,,,,,,,,,,,,,0,0
,,Deploy script for softlinking sthlm delivery Readmes,,,,,,,,,,,,,0,0
,,Store taca tools version on deployment,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\Azure\azure_preview_modules\tests\integration\targets\azure_rm_publicipaddress\tasks\main.yml,,,1,0,0,1,0,0,0,0,0,0,,,,
,,Create domain name,,,,,,,,,,,,,0,0
,,Remove public ip,,,,,,,,,,,,,0,0
,,Create public ip,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Should be idempotent,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Update tags,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,"Gather facts, filtering by tag",,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Purge all tags,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Gather facts for a public ip,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Gather facts for all public ips,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Remove public ip,,,,,,,,,,,,,0,0
,,Gather facts for a public ip,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\tripleo-quickstart-extras\playbooks\quickstart-extras-undercloud.yml,,,0,0,0,0,0,0,0,0,0,,,,,
,Deploy the FreeIPA server,,,,,,,,,,,,0,0,,
,Setup the undercloud,,,,,,,,,,,,0,0,,
,Deploy the undercloud,,,,,,,,,,,,0,0,,
,Download amphora image for octavia,,,,,,,,,,,,0,0,,
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\gluster\gdeploy\playbooks\oc-delete.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,unknown,,,,,,,,,,,,0,0,,
,,Kubectl delete resources based on filename,,,,,,,,,,,,,0,0
,,Kubectl delete resources based on name,,,,,,,,,,,,,0,0
,,Kubectl delete resources based on label,,,,,,,,,,,,,0,0
,,Kubectl delete resources based on UUID,,,,,,,,,,,,,0,0
,,Kubectl delete all resources otherwise,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\stackhpc\ansible-role-libvirt-vm\tasks\destroy-vm.yml,,,0,0,0,0,0,0,0,0,0,,,,,
,Destory the VM is existing,,,,,,,,,,,,0,0,,
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\manala\ansible-role-apt\tasks\holds.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,holds > Apt show holds,,,,,,,,,,,,,0,0
,,holds > Set selections,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\kolla-ansible\ansible\roles\memcached\tasks\check-containers.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Check memcached container,,,,,,,,,,,,,1,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\kolla-ansible\ansible\roles\barbican\tasks\loadbalancer.yml,,,0,0,0,0,0,0,0,0,0,1,,,,
,,Configure loadbalancer for {{ project_name }},,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\Azure\azure_modules\tests\integration\targets\azure_rm_mysqlserver\tasks\main.yml,,,1,1,0,1,0,0,0,0,0,0,,,,
,,Prepare random number,,,,,,,,,,,,,0,0
,,Create instance of MySQL Server -- check mode,,,,,,,,,,,,,0,0
,,Assert the resource instance is well created,,,,,,,,,,,,,0,0
,,Create instance of MySQL Server,,,,,,,,,,,,,0,0
,,Assert the resource instance is well created,,,,,,,,,,,,,0,0
,,Create again instance of MySQL Server,,,,,,,,,,,,,0,0
,,Assert the state has not changed,,,,,,,,,,,,,0,0
,,"Update instance of MySQL Server, change storage size",,,,,,,,,,,,,0,0
,,Assert the state has not changed,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Gather facts MySQL Server,,,,,,,,,,,,,0,0
,,Assert that storage size is correct,,,,,,,,,,,,,0,0
,,Create second instance of MySQL Server,,,,,,,,,,,,,0,0
,,Create second instance of MySQL Server,,,,,,,,,,,,,0,0
,,Gather facts MySQL Server,,,,,,,,,,,,,0,0
,,Assert that facts are returned,,,,,,,,,,,,,0,0
,,Gather facts MySQL Server,,,,,,,,,,,,,0,0
,,Assert that facts are returned,,,,,,,,,,,,,1,0
,,Create instance of MySQL Database -- check mode,,,,,,,,,,,,,0,0
,,Assert the resource instance is well created,,,,,,,,,,,,,0,0
,,Create instance of MySQL Database,,,,,,,,,,,,,0,0
,,Assert the resource instance is well created,,,,,,,,,,,,,0,0
,,Create again instance of MySQL Database,,,,,,,,,,,,,0,0
,,Assert the state has not changed,,,,,,,,,,,,,0,0
,,Try to update database without force_update,,,,,,,,,,,,,0,0
,,Assert that nothing has changed,,,,,,,,,,,,,0,0
,,Update instance of database using force_update,,,,,,,,,,,,,0,0
,,Assert the state has changed,,,,,,,,,,,,,0,0
,,Create second instance of MySQL Database,,,,,,,,,,,,,0,0
,,Gather facts MySQL Database,,,,,,,,,,,,,0,0
,,Assert that facts are returned,,,,,,,,,,,,,0,0
,,Gather facts MySQL Database,,,,,,,,,,,,,0,0
,,Assert that facts are returned,,,,,,,,,,,,,0,0
,,Delete instance of MySQL Database -- check mode,,,,,,,,,,,,,0,0
,,Assert the state has changed,,,,,,,,,,,,,0,0
,,Delete instance of MySQL Database,,,,,,,,,,,,,0,0
,,Assert the state has changed,,,,,,,,,,,,,0,0
,,Delete unexisting instance of MySQL Database,,,,,,,,,,,,,0,0
,,Assert the state has changed,,,,,,,,,,,,,0,0
,,Create instance of Firewall Rule -- check mode,,,,,,,,,,,,,0,0
,,Assert the resource instance is well created,,,,,,,,,,,,,0,0
,,Create instance of Firewall Rule,,,,,,,,,,,,,0,0
,,Assert the resource instance is well created,,,,,,,,,,,,,0,0
,,Create again instance of Firewall Rule,,,,,,,,,,,,,0,0
,,Assert the state has not changed,,,,,,,,,,,,,0,0
,,Delete instance of Firewall Rule -- check mode,,,,,,,,,,,,,0,0
,,Assert the state has changed,,,,,,,,,,,,,0,0
,,Create instance of Firewall Rule -- second,,,,,,,,,,,,,0,0
,,Assert the state has changed,,,,,,,,,,,,,0,0
,,Gather facts MySQL Firewall Rule,,,,,,,,,,,,,0,0
,,Assert that facts are returned,,,,,,,,,,,,,0,0
,,Gather facts MySQL Firewall Rule,,,,,,,,,,,,,0,0
,,Assert that facts are returned,,,,,,,,,,,,,0,0
,,Delete instance of Firewall Rule,,,,,,,,,,,,,0,0
,,Assert the state has changed,,,,,,,,,,,,,0,0
,,Delete unexisting instance of Firewall Rule,,,,,,,,,,,,,0,0
,,Assert the state has changed,,,,,,,,,,,,,0,0
,,Delete instance of Firewall Rule - second,,,,,,,,,,,,,0,0
,,Gather facts MySQL Firewall Rule,,,,,,,,,,,,,0,0
,,Assert that empty list was returned,,,,,,,,,,,,,0,0
,,Create instance of Configuration -- check mode,,,,,,,,,,,,,0,0
,,Assert that change was registered,,,,,,,,,,,,,0,0
,,Try to delete default configuraion,,,,,,,,,,,,,0,0
,,Get facts of event_scheduler,,,,,,,,,,,,,0,0
,,Try to delete default configuraion,,,,,,,,,,,,,0,0
,,Assert that change was registered,,,,,,,,,,,,,0,0
,,Try to change default configuraion,,,,,,,,,,,,,0,0
,,Assert that change was registered,,,,,,,,,,,,,0,0
,,Try to change default configuration -- idempotent,,,,,,,,,,,,,0,0
,,Assert that change was registered,,,,,,,,,,,,,0,0
,,Try to reset configuration,,,,,,,,,,,,,0,0
,,Assert that change was registered,,,,,,,,,,,,,0,0
,,Try to reset configuration -- idempotent,,,,,,,,,,,,,0,0
,,Assert that change was registered,,,,,,,,,,,,,0,0
,,Gather facts MySQL Configuration,,,,,,,,,,,,,0,0
,,Assert that facts are returned,,,,,,,,,,,,,0,0
,,Gather facts MySQL Configuration,,,,,,,,,,,,,0,0
,,Assert that facts are returned,,,,,,,,,,,,,0,0
,,Delete instance of MySQL Server -- check mode,,,,,,,,,,,,,0,0
,,Assert the state has changed,,,,,,,,,,,,,0,0
,,Delete instance of MySQL Server,,,,,,,,,,,,,0,0
,,Assert the state has changed,,,,,,,,,,,,,0,0
,,Delete unexisting instance of MySQL Server,,,,,,,,,,,,,0,0
,,Assert the state has changed,,,,,,,,,,,,,0,0
,,Delete second instance of MySQL Server,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\contiv\ansible\roles\nfs\tasks\server.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,install nfs server (redhat),,,,,,,,,,,,,0,0
,,install nfs server (debian),,,,,,,,,,,,,0,0
,,enable nfs server services (redhat),,,,,,,,,,,,,0,0
,,start nfs server services (redhat),,,,,,,,,,,,,0,0
,,ensure nfs service is running (debian),,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\openstack-ansible-ceph_client\tasks\ceph_preinstall_apt.yml,,,0,0,0,0,0,0,1,0,0,0,,,,
,,Remove revoked ceph apt-keys,,,,,,,,,,,,,0,0
,,"If a keyfile is provided, copy the gpg keyfile to the key location",,,,,,,,,,,,,0,0
,,Add ceph apt-keys,,,,,,,,,,,,,0,0
,,Add ceph repo(s),,,,,,,,,,,,,0,0
,,Update Apt cache,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\kolla-ansible\ansible\roles\designate\tasks\bootstrap_service.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Running Designate bootstrap container,,,,,,,,,,,,,1,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\Juniper\contrail-ansible-internal\playbooks\roles\contrail\agent\tasks\cni.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Make sure cni config directories exist,,,,,,,,,,,,,0,0
,,Create cni config,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\plone\ansible-playbook\roles\fail2ban\tasks\main.yml,,,0,0,0,0,0,0,1,0,0,0,,,,
,,Unknown,,,,,,,,,,,,,0,0
,,Check fail2ban jail for [sshd],,,,,,,,,,,,,0,0
,,Ensure jail.d directory,,,,,,,,,,,,,0,0
,,Local config in jail.d/customization.local,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\CenterForOpenScience\cos-ansible-base\roles\docker-osf\tasks\adminserver.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Ensure docker osf adminserver directories exist,,,,,,,,,,,,,0,0
,,Ensure docker osf adminserver data directories exist,,,,,,,,,,,,,0,0
,,Copy docker osf adminserver configuration settings,,,,,,,,,,,,,0,0
,,Restart docker osf adminserver container,,,,,,,,,,,,,0,0
,,Run docker osf adminserver container,,,,,,,,,,,,,1,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\StackStorm\ansible-st2\roles\StackStorm.rabbitmq\tasks\rabbitmq_redhat.yml,,,0,0,0,0,0,0,1,0,0,1,,,,
,,Setup rabbitmy/erlang repo from packagecloud for RH,,,,,,,,,,,,,1,0
,,Setup rabbit repo from packagecloud for RH,,,,,,,,,,,,,1,0
,,Install latest erlang package on {{ ansible_facts.distribution }},,,,,,,,,,,,,0,0
,,Install pinned erlang package on {{ ansible_facts.distribution }},,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openedx\configuration\playbooks\roles\ad_hoc_reporting\tasks\main.yml,,,0,0,0,1,0,0,0,0,0,0,,,,
,,install system packages,,,,,,,,,,,,,0,0
,,add the mongodb signing key,,,,,,,,,,,,,0,0
,,add the mongodb repo to the sources list,,,,,,,,,,,,,0,0
,,install mongo shell,,,,,,,,,,,,,0,0
,,install mongo shell,,,,,,,,,,,,,0,0
,,install python packages,,,,,,,,,,,,,0,0
,,create directories,,,,,,,,,,,,,0,0
,,Get the AWS rds ca certificate to connect db using SSL,,,,,,,,,,,,,0,0
,,install common mysql replica scripts,,,,,,,,,,,,,0,0
,,install common rds iam replica scripts,,,,,,,,,,,,,0,0
,,install read_only user mongodb replica scripts,,,,,,,,,,,,,1,0
,,install single user access mongodb replica scripts,,,,,,,,,,,,,1,0
,,install a global mongorc.js,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\trailofbits\algo\roles\cloud-vultr\tasks\main.yml,,,0,0,0,0,1,0,0,0,0,,,,,
,unknown,,,,,,,,,,,,0,0,,
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\Duffney\becomeansible\chapter-08\nonGalaxy\chocolateyBusiness\tasks\main.yml,,,0,0,0,0,1,0,0,0,0,0,,,,
,,register windows temp env var,,,,,,,,,,,,,0,0
,,register windows programdata env var,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,copy ChocolateyInstall.ps1,,,,,,,,,,,,,0,0
,,install chocolatey,,,,,,,,,,,,,0,0
,,create license directory,,,,,,,,,,,,,0,0
,,copy chocolatey business license,,,,,,,,,,,,,0,0
,,copy licensed extension,,,,,,,,,,,,,0,0
,,upgrade chocolatey to business,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\IBM-Security\isam-ansible-roles\set_network_ipv4_dhcp\tasks\main.yml,,,0,0,0,0,0,0,1,0,0,1,,,,
,,Snapshot Appliance as Backup,,,,,,,,,,,,,0,0
,,Update DHCP for Interface {{ set_network_ipv4_dhcp_label }},,,,,,,,,,,,,1,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\tenhishadow\pve_on_debian\tasks\main.yml,,,0,0,0,0,0,0,1,0,0,0,,,,
,,do init checks,,,,,,,,,,,,,0,0
,,set hostname for the system,,,,,,,,,,,,,0,0
,,refresh facts because hostname has been changed,,,,,,,,,,,,,0,0
,,modify /etc/hosts,,,,,,,,,,,,,0,0
,,add pve repository key,,,,,,,,,,,,,0,0
,,add pve-no-subscription repo,,,,,,,,,,,,,0,0
,,update system,,,,,,,,,,,,,0,0
,,install proxmox packages,,,,,,,,,,,,,0,0
,,remove excess packages,,,,,,,,,,,,,0,0
,,search for standard kernels,,,,,,,,,,,,,0,0
,,remove standard kernels if presented,,,,,,,,,,,,,0,0
,,configure network from template,,,,,,,,,,,,,0,0
,,remove enterprise repo,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\CentOS-PaaS-SIG\linchpin\dev_setup\playbooks\roles\pipeline\tasks\check_builds.yml,,,0,0,0,0,0,0,1,0,0,0,,,,
,,{{ container_config_name }} :: Wait for {{ container_config_name }} to be built and marked with latest tag,,,,,,,,,,,,,0,1
,,Modify tags on images,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\manala\ansible-roles\roles\network\tasks\hosts.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Hosts > File,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\GROG\ansible-role-package\tasks\package-brew.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Brew,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\elasticluster\elasticluster\elasticluster\share\playbooks\roles\kubernetes-apps\tasks\helm.yml,,,0,0,0,0,0,0,1,0,0,0,,,,
,,Get Helm.sh script,,,,,,,,,,,,,0,0
,,Deploy Helm,,,,,,,,,,,,,0,0
,,Add Google Stable repo,,,,,,,,,,,,,0,0
